01.01;05:17:08;18:31:52;13:14:44
02.01;05:17:53;18:32:16;13:14:22
03.01;05:18:30;18:32:33;13:14:03
04.01;05:19:07;18:32:50;13:13:42
05.01;05:19:44;18:33:06;13:13:21
06.01;05:20:22;18:33:20;13:12:57
07.01;05:20:59;18:33:34;13:12:33
08.01;05:21:38;18:33:46;13:12:07
09.01;05:22:16;18:33:57;13:11:40
10.01;05:22:55;18:34:07;13:11:11
11.01;05:23:34;18:34:16;13:10:41
12.01;05:24:13;18:34:23;13:10:10
13.01;05:24:52;18:34:30;13:09:37
14.01;05:25:31;18:34:35;13:09:03
15.01;05:26:10;18:34:39;13:08:28
16.01;05:26:49;18:34:42;13:07:52
17.01;05:27:28;18:34:43;13:07:14
18.01;05:28:08;18:34:44;13:06:36
19.01;05:28:47;18:34:43;13:05:56
20.01;05:29:25;18:34:41;13:05:14
21.01;05:30:04;18:34:37;13:04:33
22.01;05:30:43;18:34:33;13:03:50
23.01;05:31:21;18:34:27;13:03:06
24.01;05:31:59;18:34:20;13:02:21
25.01;05:32:37;18:34:12;13:01:34
26.01;05:33:14;18:34:02;13:00:47
27.01;05:33:51;18:33:52;13:00:00
28.01;05:34:28;18:33:40;12:59:11
29.01;05:35:05;18:33:27;12:58:21
30.01;05:35:41;18:33:12;12:57:30
31.01;05:36:16;18:32:57;12:56:39
01.02;05:36:52;18:32:40;12:55:48
02.02;05:37:26;18:32:22;12:54:55
03.02;05:38:01;18:32:03;12:54:01
04.02;05:38:35;18:31:43;12:53:08
05.02;05:39:08;18:31:22;12:52:12
06.02;05:39:41;18:30:59;12:51:17
07.02;05:40:13;18:30:35;12:50:21
08.02;05:40:45;18:30:11;12:49:25
09.02;05:41:16;18:29:45;12:48:28
10.02;05:41:47;18:29:18;12:47:30
11.02;05:42:17;18:28:50;12:46:32
12.02;05:42:47;18:28:21;12:45:33
13.02;05:43:16;18:27:51;12:44:34
14.02;05:43:45;18:27:20;12:43:34
15.02;05:44:13;18:26:48;12:42:34
16.02;05:44:40;18:26:15;12:41:34
17.02;05:45:07;18:25:41;12:40:33
18.02;05:45:33;18:25:06;12:39:32
19.02;05:45:59;18:24:30;12:38:30
20.02;05:46:24;18:23:54;12:37:28
21.02;05:46:49;18:23:16;12:36:26
22.02;05:47:13;18:22:38;12:35:23
23.02;05:47:36;18:21:58;12:34:21
24.02;05:47:59;18:21:18;12:33:18
25.02;05:48:22;18:20:37;12:32:15
26.02;05:48:44;18:19:56;12:31:11
27.02;05:49:05;18:19:14;12:30:08
28.02;05:49:26;18:18:31;12:29:04
01.03;05:49:47;18:17:47;12:28:00
02.03;05:50:06;18:17:03;12:26:55
03.03;05:50:26;18:16:18;12:25:51
04.03;05:50:45;18:15:32;12:24:46
05.03;05:51:03;18:14:46;12:23:42
06.03;05:51:22;18:14:00;12:22:37
07.03;05:51:39;18:13:13;12:21:32
08.03;05:51:57;18:12:25;12:20:27
09.03;05:52:14;18:11:37;12:19:22
10.03;05:52:30;18:10:49;12:18:18
11.03;05:52:47;18:10:00;12:17:12
12.03;05:53:02;18:09:10;12:16:07
13.03;05:53:18;18:08:21;12:15:02
14.03;05:53:33;18:07:31;12:13:57
15.03;05:53:49;18:06:41;12:12:51
16.03;05:54:03;18:05:51;12:11:46
17.03;05:54:18;18:05:00;12:10:41
18.03;05:54:32;18:04:09;12:09:36
19.03;05:54:46;18:03:18;12:08:31
20.03;05:55:00;18:02:27;12:07:25
21.03;05:55:14;18:01:36;12:06:21
22.03;05:55:28;18:00:45;12:05:16
23.03;05:55:42;17:59:53;12:04:11
24.03;05:55:55;17:59:02;12:03:06
25.03;05:56:09;17:58:11;12:02:01
26.03;05:56:22;17:57:19;12:00:57
27.03;05:56:35;17:56:28;11:59:52
28.03;05:56:48;17:55:37;11:58:48
29.03;05:57:02;17:54:46;11:57:44
30.03;05:57:15;17:53:55;11:56:39
31.03;05:57:28;17:53:05;11:55:35
01.04;05:57:42;17:52:14;11:54:32
02.04;05:57:55;17:51:24;11:53:28
03.04;05:58:09;17:50:34;11:52:25
04.04;05:58:22;17:49:45;11:51:22
05.04;05:58:36;17:48:55;11:50:19
06.04;05:58:50;17:48:07;11:49:16
07.04;05:59:04;17:47:18;11:48:13
08.04;05:59:18;17:46:30;11:47:11
09.04;05:59:32;17:45:42;11:46:09
10.04;05:59:47;17:44:55;11:45:07
11.04;06:00:01;17:44:08;11:44:06
12.04;06:00:16;17:43:21;11:43:04
13.04;06:00:32;17:42:36;11:42:03
14.04;06:00:47;17:41:50;11:41:02
15.04;06:01:02;17:41:06;11:40:02
16.04;06:01:18;17:40:21;11:39:02
17.04;06:01:34;17:39:38;11:38:03
18.04;06:01:51;17:38:55;11:37:03
19.04;06:02:07;17:38:13;11:36:04
20.04;06:02:24;17:37:31;11:35:06
21.04;06:02:41;17:36:50;11:34:08
22.04;06:02:59;17:36:10;11:33:10
23.04;06:03:16;17:35:30;11:32:13
24.04;06:03:34;17:34:51;11:31:16
25.04;06:03:53;17:34:13;11:30:20
26.04;06:04:11;17:33:36;11:29:24
27.04;06:04:30;17:32:59;11:28:28
28.04;06:04:49;17:32:24;11:27:34
29.04;06:05:08;17:31:49;11:26:39
30.04;06:05:28;17:31:15;11:25:46
01.05;06:05:48;17:30:41;11:24:52
02.05;06:06:08;17:30:09;11:23:59
03.05;06:06:29;17:29:37;11:23:08
04.05;06:06:49;17:29:07;11:22:16
05.05;06:07:10;17:28:37;11:21:26
06.05;06:07:32;17:28:08;11:20:36
07.05;06:07:53;17:27:40;11:19:45
08.05;06:08:15;17:27:13;11:18:57
09.05;06:08:37;17:26:46;11:18:09
10.05;06:08:59;17:26:21;11:17:22
11.05;06:09:21;17:25:57;11:16:35
12.05;06:09:43;17:25:33;11:15:50
13.05;06:10:06;17:25:11;11:15:04
14.05;06:10:29;17:24:49;11:14:20
15.05;06:10:51;17:24:29;11:13:37
16.05;06:11:14;17:24:09;11:12:54
17.05;06:11:37;17:23:51;11:12:13
18.05;06:12:00;17:23:33;11:11:31
19.05;06:12:24;17:23:16;11:10:52
20.05;06:12:47;17:23:00;11:10:13
21.05;06:13:10;17:22:46;11:09:35
22.05;06:13:33;17:22:32;11:08:57
23.05;06:13:56;17:22:19;11:08:21
24.05;06:14:20;17:22:07;11:07:47
25.05;06:14:43;17:21:56;11:07:13
26.05;06:15:06;17:21:46;11:06:39
27.05;06:15:29;17:21:37;11:06:07
28.05;06:15:51;17:21:29;11:05:37
29.05;06:16:14;17:21:22;11:05:07
30.05;06:16:36;17:21:16;11:04:38
31.05;06:16:59;17:21:10;11:04:11
01.06;06:17:21;17:21:06;11:03:45
02.06;06:17:42;17:21:03;11:03:20
03.06;06:18:04;17:21:00;11:02:55
04.06;06:18:25;17:20:59;11:02:33
05.06;06:18:46;17:20:58;11:02:11
06.06;06:19:06;17:20:58;11:01:51
07.06;06:19:27;17:20:59;11:01:32
08.06;06:19:46;17:21:01;11:01:14
09.06;06:20:06;17:21:04;11:00:57
10.06;06:20:25;17:21:07;11:00:42
11.06;06:20:43;17:21:12;11:00:28
12.06;06:21:01;17:21:17;11:00:15
13.06;06:21:19;17:21:23;11:00:04
14.06;06:21:36;17:21:30;10:59:53
15.06;06:21:52;17:21:37;10:59:45
16.06;06:22:08;17:21:46;10:59:37
17.06;06:22:23;17:21:55;10:59:31
18.06;06:22:38;17:22:05;10:59:26
19.06;06:22:52;17:22:15;10:59:22
20.06;06:23:05;17:22:26;10:59:20
21.06;06:23:18;17:22:38;10:59:19
22.06;06:23:30;17:22:50;10:59:19
23.06;06:23:41;17:23:03;10:59:21
24.06;06:23:51;17:23:17;10:59:25
25.06;06:24:01;17:23:31;10:59:29
26.06;06:24:10;17:23:46;10:59:35
27.06;06:24:18;17:24:01;10:59:42
28.06;06:24:26;17:24:17;10:59:51
29.06;06:24:32;17:24:33;11:00:00
30.06;06:24:38;17:24:50;11:00:11
01.07;06:24:43;17:25:07;11:00:23
02.07;06:24:47;17:25:25;11:00:37
03.07;06:24:50;17:25:43;11:00:52
04.07;06:24:52;17:26:01;11:01:08
05.07;06:24:53;17:26:20;11:01:26
06.07;06:24:54;17:26:39;11:01:44
07.07;06:24:53;17:26:58;11:02:04
08.07;06:24:52;17:27:18;11:02:25
09.07;06:24:50;17:27:38;11:02:48
10.07;06:24:46;17:27:58;11:03:11
11.07;06:24:42;17:28:18;11:03:35
12.07;06:24:37;17:28:39;11:04:01
13.07;06:24:30;17:29:00;11:04:28
14.07;06:24:23;17:29:20;11:04:56
15.07;06:24:15;17:29:41;11:05:26
16.07;06:24:06;17:30:02;11:05:56
17.07;06:23:56;17:30:24;11:06:27
18.07;06:23:45;17:30:45;11:06:59
19.07;06:23:32;17:31:06;11:07:33
20.07;06:23:19;17:31:27;11:08:07
21.07;06:23:05;17:31:48;11:08:43
22.07;06:22:50;17:32:10;11:09:19
23.07;06:22:34;17:32:31;11:09:56
24.07;06:22:17;17:32:52;11:10:34
25.07;06:21:58;17:33:13;11:11:14
26.07;06:21:39;17:33:34;11:11:54
27.07;06:21:19;17:33:55;11:12:34
28.07;06:20:58;17:34:15;11:13:17
29.07;06:20:36;17:34:36;11:13:59
30.07;06:20:13;17:34:56;11:14:42
31.07;06:19:48;17:35:16;11:15:26
01.08;06:19:23;17:35:36;11:16:11
02.08;06:18:57;17:35:56;11:16:57
03.08;06:18:30;17:36:15;11:17:44
04.08;06:18:02;17:36:34;11:18:31
05.08;06:17:34;17:36:53;11:19:19
06.08;06:17:04;17:37:12;11:20:08
07.08;06:16:33;17:37:31;11:20:57
08.08;06:16:01;17:37:49;11:21:46
09.08;06:15:29;17:38:07;11:22:37
10.08;06:14:55;17:38:24;11:23:28
11.08;06:14:21;17:38:42;11:24:20
12.08;06:13:46;17:38:59;11:25:12
13.08;06:13:10;17:39:16;11:26:05
14.08;06:12:33;17:39:32;11:26:58
15.08;06:11:55;17:39:48;11:27:52
16.08;06:11:17;17:40:04;11:28:46
17.08;06:10:37;17:40:20;11:29:42
18.08;06:09:57;17:40:35;11:30:37
19.08;06:09:16;17:40:50;11:31:32
20.08;06:08:35;17:41:04;11:32:28
21.08;06:07:52;17:41:19;11:33:25
22.08;06:07:09;17:41:33;11:34:22
23.08;06:06:25;17:41:46;11:35:20
24.08;06:05:41;17:42:00;11:36:17
25.08;06:04:56;17:42:13;11:37:16
26.08;06:04:10;17:42:25;11:38:15
27.08;06:03:24;17:42:38;11:39:14
28.08;06:02:37;17:42:50;11:40:12
29.08;06:01:49;17:43:02;11:41:12
30.08;06:01:01;17:43:14;11:42:12
31.08;06:00:12;17:43:26;11:43:12
01.09;05:59:23;17:43:37;11:44:13
02.09;05:58:34;17:43:48;11:45:13
03.09;05:57:44;17:43:59;11:46:14
04.09;05:56:53;17:44:10;11:47:16
05.09;05:56:02;17:44:20;11:48:17
06.09;05:55:11;17:44:30;11:49:18
07.09;05:54:19;17:44:41;11:50:21
08.09;05:53:27;17:44:51;11:51:23
09.09;05:52:35;17:45:01;11:52:25
10.09;05:51:42;17:45:10;11:53:27
11.09;05:50:49;17:45:20;11:54:30
12.09;05:49:56;17:45:30;11:55:33
13.09;05:49:03;17:45:39;11:56:36
14.09;05:48:09;17:45:49;11:57:40
15.09;05:47:15;17:45:59;11:58:43
16.09;05:46:21;17:46:08;11:59:46
17.09;05:45:28;17:46:18;12:00:50
18.09;05:44:34;17:46:27;12:01:53
19.09;05:43:39;17:46:37;12:02:57
20.09;05:42:45;17:46:47;12:04:01
21.09;05:41:51;17:46:57;12:05:04
22.09;05:40:57;17:47:07;12:06:08
23.09;05:40:03;17:47:17;12:07:12
24.09;05:39:10;17:47:27;12:08:16
25.09;05:38:16;17:47:38;12:09:21
26.09;05:37:22;17:47:48;12:10:25
27.09;05:36:29;17:47:59;12:11:29
28.09;05:35:36;17:48:10;12:12:34
29.09;05:34:43;17:48:21;12:13:38
30.09;05:33:50;17:48:33;12:14:42
01.10;05:32:58;17:48:45;12:15:46
02.10;05:32:06;17:48:57;12:16:50
03.10;05:31:14;17:49:10;12:17:54
04.10;05:30:23;17:49:23;12:18:59
05.10;05:29:32;17:49:36;12:20:03
06.10;05:28:42;17:49:49;12:21:07
07.10;05:27:52;17:50:03;12:22:11
08.10;05:27:02;17:50:18;12:23:15
09.10;05:26:13;17:50:33;12:24:18
10.10;05:25:25;17:50:48;12:25:22
11.10;05:24:37;17:51:04;12:26:26
12.10;05:23:50;17:51:20;12:27:29
13.10;05:23:04;17:51:37;12:28:32
14.10;05:22:18;17:51:54;12:29:35
15.10;05:21:32;17:52:12;12:30:38
16.10;05:20:48;17:52:30;12:31:41
17.10;05:20:04;17:52:49;12:32:43
18.10;05:19:21;17:53:08;12:33:46
19.10;05:18:39;17:53:28;12:34:48
20.10;05:17:58;17:53:48;12:35:49
21.10;05:17:17;17:54:09;12:36:51
22.10;05:16:37;17:54:31;12:37:53
23.10;05:15:59;17:54:53;12:38:53
24.10;05:15:21;17:55:16;12:39:54
25.10;05:14:44;17:55:39;12:40:54
26.10;05:14:08;17:56:03;12:41:54
27.10;05:13:33;17:56:27;12:42:53
28.10;05:12:59;17:56:52;12:43:53
29.10;05:12:26;17:57:18;12:44:52
30.10;05:11:54;17:57:44;12:45:50
31.10;05:11:23;17:58:11;12:46:48
01.11;05:10:53;17:58:39;12:47:45
02.11;05:10:24;17:59:07;12:48:42
03.11;05:09:56;17:59:35;12:49:39
04.11;05:09:29;18:00:04;12:50:34
05.11;05:09:04;18:00:34;12:51:29
06.11;05:08:39;18:01:04;12:52:24
07.11;05:08:16;18:01:35;12:53:18
08.11;05:07:54;18:02:07;12:54:12
09.11;05:07:33;18:02:38;12:55:04
10.11;05:07:13;18:03:11;12:55:56
11.11;05:06:55;18:03:43;12:56:48
12.11;05:06:38;18:04:17;12:57:38
13.11;05:06:21;18:04:50;12:58:28
14.11;05:06:07;18:05:25;12:59:17
15.11;05:05:53;18:05:59;13:00:05
16.11;05:05:41;18:06:34;13:00:52
17.11;05:05:29;18:07:09;13:01:39
18.11;05:05:20;18:07:45;13:02:25
19.11;05:05:11;18:08:21;13:03:09
20.11;05:05:04;18:08:57;13:03:53
21.11;05:04:57;18:09:34;13:04:35
22.11;05:04:53;18:10:11;13:05:17
23.11;05:04:49;18:10:48;13:05:57
24.11;05:04:47;18:11:25;13:06:37
25.11;05:04:46;18:12:02;13:07:15
26.11;05:04:46;18:12:40;13:07:53
27.11;05:04:47;18:13:17;13:08:29
28.11;05:04:50;18:13:55;13:09:04
29.11;05:04:54;18:14:32;13:09:38
30.11;05:04:59;18:15:10;13:10:10
01.12;05:05:05;18:15:48;13:10:41
02.12;05:05:13;18:16:25;13:11:11
03.12;05:05:22;18:17:03;13:11:40
04.12;05:05:32;18:17:40;13:12:07
05.12;05:05:43;18:18:17;13:12:33
06.12;05:05:56;18:18:54;13:12:57
07.12;05:06:09;18:19:31;13:13:21
08.12;05:06:24;18:20:07;13:13:42
09.12;05:06:40;18:20:43;13:14:02
10.12;05:06:57;18:21:19;13:14:21
11.12;05:07:15;18:21:54;13:14:38
12.12;05:07:34;18:22:29;13:14:54
13.12;05:07:54;18:23:04;13:15:09
14.12;05:08:15;18:23:38;13:15:22
15.12;05:08:38;18:24:11;13:15:33
16.12;05:09:01;18:24:44;13:15:42
17.12;05:09:25;18:25:17;13:15:50
18.12;05:09:51;18:25:48;13:15:57
19.12;05:10:17;18:26:19;13:16:01
20.12;05:10:44;18:26:50;13:16:05
21.12;05:11:12;18:27:20;13:16:07
22.12;05:11:40;18:27:49;13:16:07
23.12;05:12:10;18:28:17;13:16:06
24.12;05:12:40;18:28:44;13:16:03
25.12;05:13:11;18:29:11;13:15:59
26.12;05:13:43;18:29:37;13:15:53
27.12;05:14:16;18:30:02;13:15:45
28.12;05:14:49;18:30:25;13:15:35
29.12;05:15:23;18:30:49;13:15:25
30.12;05:15:57;18:31:11;13:15:12
31.12;05:16:32;18:31:32;13:14:58
