01.01;05:40:06;20:01:57;14:21:49
02.01;05:40:51;20:02:06;14:21:14
03.01;05:41:38;20:02:15;14:20:36
04.01;05:42:25;20:02:21;14:19:55
05.01;05:43:13;20:02:25;14:19:11
06.01;05:44:03;20:02:28;14:18:24
07.01;05:44:54;20:02:29;14:17:34
08.01;05:45:45;20:02:27;14:16:41
09.01;05:46:37;20:02:25;14:15:46
10.01;05:47:31;20:02:20;14:14:48
11.01;05:48:25;20:02:13;14:13:48
12.01;05:49:20;20:02:05;14:12:44
13.01;05:50:15;20:01:55;14:11:38
14.01;05:51:12;20:01:43;14:10:30
15.01;05:52:09;20:01:29;14:09:19
16.01;05:53:06;20:01:13;14:08:06
17.01;05:54:04;20:00:56;14:06:50
18.01;05:55:03;20:00:36;14:05:33
19.01;05:56:02;20:00:15;14:04:12
20.01;05:57:01;19:59:53;14:02:50
21.01;05:58:01;19:59:28;14:01:26
22.01;05:59:01;19:59:02;14:00:00
23.01;06:00:01;19:58:34;13:58:32
24.01;06:01:02;19:58:04;13:57:01
25.01;06:02:03;19:57:33;13:55:30
26.01;06:03:04;19:57:00;13:53:55
27.01;06:04:05;19:56:25;13:52:20
28.01;06:05:06;19:55:49;13:50:43
29.01;06:06:07;19:55:11;13:49:03
30.01;06:07:08;19:54:32;13:47:23
31.01;06:08:09;19:53:51;13:45:41
01.02;06:09:10;19:53:08;13:43:58
02.02;06:10:11;19:52:24;13:42:13
03.02;06:11:11;19:51:39;13:40:27
04.02;06:12:12;19:50:52;13:38:39
05.02;06:13:12;19:50:03;13:36:50
06.02;06:14:12;19:49:13;13:35:00
07.02;06:15:12;19:48:22;13:33:10
08.02;06:16:12;19:47:30;13:31:17
09.02;06:17:11;19:46:36;13:29:24
10.02;06:18:10;19:45:40;13:27:29
11.02;06:19:09;19:44:44;13:25:34
12.02;06:20:07;19:43:46;13:23:38
13.02;06:21:05;19:42:47;13:21:41
14.02;06:22:03;19:41:47;13:19:43
15.02;06:23:00;19:40:45;13:17:44
16.02;06:23:57;19:39:43;13:15:45
17.02;06:24:53;19:38:39;13:13:45
18.02;06:25:49;19:37:34;13:11:44
19.02;06:26:45;19:36:29;13:09:43
