01.01;06:52:14;17:06:56;10:14:41
02.01;06:52:31;17:07:49;10:15:17
03.01;06:52:42;17:08:31;10:15:48
04.01;06:52:52;17:09:15;10:16:22
05.01;06:53:00;17:10:00;10:16:58
06.01;06:53:07;17:10:45;10:17:37
07.01;06:53:12;17:11:31;10:18:18
08.01;06:53:16;17:12:18;10:19:01
09.01;06:53:18;17:13:06;10:19:47
10.01;06:53:18;17:13:54;10:20:34
11.01;06:53:17;17:14:43;10:21:25
12.01;06:53:14;17:15:32;10:22:17
13.01;06:53:10;17:16:22;10:23:12
14.01;06:53:04;17:17:12;10:24:08
15.01;06:52:56;17:18:03;10:25:07
16.01;06:52:47;17:18:54;10:26:07
17.01;06:52:36;17:19:46;10:27:09
18.01;06:52:23;17:20:38;10:28:14
19.01;06:52:09;17:21:30;10:29:20
20.01;06:51:53;17:22:22;10:30:28
21.01;06:51:36;17:23:15;10:31:38
22.01;06:51:17;17:24:08;10:32:50
23.01;06:50:57;17:25:01;10:34:03
24.01;06:50:35;17:25:54;10:35:17
25.01;06:50:11;17:26:47;10:36:34
26.01;06:49:46;17:27:40;10:37:52
27.01;06:49:20;17:28:32;10:39:12
28.01;06:48:52;17:29:25;10:40:33
29.01;06:48:22;17:30:18;10:41:55
30.01;06:47:51;17:31:11;10:43:19
31.01;06:47:18;17:32:04;10:44:44
01.02;06:46:45;17:32:56;10:46:11
02.02;06:46:09;17:33:48;10:47:38
03.02;06:45:32;17:34:40;10:49:07
04.02;06:44:54;17:35:32;10:50:37
05.02;06:44:15;17:36:23;10:52:08
06.02;06:43:34;17:37:15;10:53:40
07.02;06:42:52;17:38:06;10:55:13
08.02;06:42:08;17:38:56;10:56:47
09.02;06:41:23;17:39:46;10:58:22
10.02;06:40:37;17:40:36;10:59:58
11.02;06:39:50;17:41:26;11:01:35
12.02;06:39:01;17:42:15;11:03:13
13.02;06:38:12;17:43:04;11:04:51
14.02;06:37:21;17:43:52;11:06:31
15.02;06:36:29;17:44:40;11:08:10
16.02;06:35:35;17:45:27;11:09:51
17.02;06:34:41;17:46:14;11:11:32
18.02;06:33:46;17:47:01;11:13:14
19.02;06:32:50;17:47:47;11:14:57
20.02;06:31:52;17:48:33;11:16:40
21.02;06:30:54;17:49:18;11:18:23
22.02;06:29:55;17:50:03;11:20:08
23.02;06:28:54;17:50:48;11:21:52
24.02;06:27:53;17:51:32;11:23:38
25.02;06:26:51;17:52:15;11:25:23
26.02;06:25:48;17:52:58;11:27:09
27.02;06:24:45;17:53:41;11:28:56
28.02;06:23:40;17:54:23;11:30:42
01.03;06:22:35;17:55:05;11:32:29
02.03;06:21:29;17:55:47;11:34:16
03.03;06:20:23;17:56:28;11:36:04
04.03;06:19:15;17:57:09;11:37:52
05.03;06:18:08;17:57:49;11:39:40
06.03;06:16:59;17:58:29;11:41:29
07.03;06:15:50;17:59:09;11:43:17
08.03;06:14:40;17:59:48;11:45:06
09.03;06:13:30;18:00:27;11:46:56
10.03;06:12:20;18:01:05;11:48:45
11.03;06:11:09;18:01:44;11:50:34
12.03;06:09:58;18:02:22;11:52:23
13.03;06:08:46;18:03:00;11:54:13
14.03;06:07:34;18:03:37;11:56:03
15.03;06:06:21;18:04:15;11:57:52
16.03;06:05:09;18:04:52;11:59:42
17.03;06:03:56;18:05:29;12:01:32
18.03;06:02:43;18:06:05;12:03:22
19.03;06:01:29;18:06:42;12:05:11
20.03;06:00:16;18:07:18;12:07:01
21.03;05:59:02;18:07:54;12:08:51
22.03;05:57:49;18:08:30;12:10:41
23.03;05:56:35;18:09:06;12:12:30
24.03;05:55:21;18:09:42;12:14:20
25.03;05:54:07;18:10:18;12:16:10
26.03;05:52:54;18:10:54;12:18:00
27.03;05:51:40;18:11:30;12:19:48
28.03;05:50:27;18:12:05;12:21:37
29.03;05:49:13;18:12:41;12:23:27
30.03;05:48:00;18:13:17;12:25:16
31.03;05:46:47;18:13:52;12:27:04
01.04;05:45:35;18:14:28;12:28:53
02.04;05:44:22;18:15:04;12:30:41
03.04;05:43:10;18:15:39;12:32:29
04.04;05:41:58;18:16:15;12:34:17
05.04;05:40:47;18:16:51;12:36:04
06.04;05:39:35;18:17:27;12:37:51
07.04;05:38:25;18:18:04;12:39:38
08.04;05:37:14;18:18:40;12:41:24
09.04;05:36:05;18:19:16;12:43:11
10.04;05:34:55;18:19:53;12:44:56
11.04;05:33:47;18:20:29;12:46:41
12.04;05:32:38;18:21:06;12:48:27
13.04;05:31:31;18:21:43;12:50:11
